iso2,network_id,network_name,mcc,mnc,cc,prefix,live_coverage,rates
FR,33527,Prixtel,208,10,33,3375765,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3375766,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3375767,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3375768,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3375769,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3375777,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3375778,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3375787,TRUE,0.000945
FR,33527,Prixtel,208,10,33,337713,TRUE,0.000945
FR,33527,Prixtel,208,10,33,337714,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3377150,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3377151,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3377152,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3377153,TRUE,0.000945
FR,33527,Prixtel,208,10,33,3377154,TRUE,0.000945
FR,33527,Prixtel,208,10,33,33776,TRUE,0.000945
FR,33527,Prixtel,208,10,33,33777,TRUE,0.000945
FR,33527,Prixtel,208,10,33,33778,TRUE,0.000945
FR,33527,Prixtel,208,10,33,33779,TRUE,0.000945
FR,33527,Prixtel,208,10,33,337800,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336001,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336008,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336020,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336021,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33607,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33608,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33630,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33631,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33632,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33633,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336365,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336366,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336367,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336368,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336369,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33637,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336381,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336382,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336383,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336384,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336385,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336386,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336387,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336388,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336389,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336401,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336402,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336403,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336404,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336405,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336406,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336407,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336408,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336409,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364160,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364161,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336417,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33642,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33643,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336441,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336442,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336443,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33645,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33647,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33648,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336490,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336491,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336492,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336493,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336494,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364951,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364952,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364953,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364954,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364955,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364956,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364957,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364958,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364959,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336496,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336497,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,336498,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364992,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3364993,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33654,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3367,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3368,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33700000,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375061,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375062,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375063,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375064,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375065,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375066,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375067,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375068,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3375069,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337700,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337701,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337702,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337705,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337706,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337707,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337708,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337709,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3377158,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,3377159,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33785,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33786,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33787,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337870,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337871,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337880,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337881,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337882,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337883,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337884,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,337885,TRUE,0.000945
FR,33529,Sewan communications,208,1,33,33789,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336002,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336007,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33601,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336022,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336023,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336024,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336025,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336027,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336028,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336029,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33603,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336040,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336041,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336044,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336045,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336046,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336047,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336048,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336049,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33605,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336050,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336051,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336052,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336053,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336054,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336064,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336065,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336066,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336067,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336068,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336069,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33609,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3361,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3362,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33634,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33635,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336360,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363600,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363601,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363603,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363604,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336361,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336362,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363623,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363624,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363625,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363626,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363627,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363628,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363629,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336363,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363630,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363632,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363633,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363634,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363635,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363636,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363638,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363639,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336364,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363642,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363643,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363801,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363802,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363803,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363804,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363805,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363807,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363808,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3363809,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364005,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364006,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364007,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364008,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364009,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336410,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336411,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336412,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336413,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336414,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336415,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364163,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364164,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364166,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364167,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364168,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364169,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336418,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336419,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336440,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336447,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336448,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336449,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33646,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336499,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364990,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364991,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364995,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364996,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364997,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364998,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3364999,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33655,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3365666,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3365667,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3365668,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3365669,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336567,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,336568,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000010,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000011,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000012,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000013,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000014,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000015,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000016,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000017,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000018,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337000019,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337500,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375000,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375001,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375002,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375003,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375004,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375005,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375006,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375007,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375008,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375009,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337501,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337505,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375050,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375051,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375052,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375053,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375054,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375055,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375056,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375057,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375058,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375059,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375060,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375070,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375071,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375072,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375073,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375074,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375075,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337526,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375432,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337547,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337548,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337549,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375550,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375551,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375552,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375553,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375554,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375555,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375556,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375557,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375558,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375559,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375566,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375567,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375568,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375569,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337575,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375757,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375758,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337576,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375760,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375761,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375762,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375763,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375764,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375765,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375766,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375767,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375768,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375769,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375777,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375778,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3375787,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337713,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337714,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3377150,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3377151,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3377152,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3377153,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,3377154,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33776,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33777,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33778,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,33779,TRUE,0.000945
FR,33530,Societe francaise radiotelephone (SFR),208,10,33,337800,TRUE,0.000945
FR,33531,Societe commerciale de telecom,208,10,33,,TRUE,0.000945
FR,33534,Transatel,208,22,33,336444,TRUE,0.000945
FR,33534,Transatel,208,22,33,336445,TRUE,0.000945
FR,33534,Transatel,208,22,33,336446,TRUE,0.000945
FR,33537,Truphone France,208,12,33,336063,TRUE,0.000945
FR,33829,Afone participations,208,10,33,,TRUE,0.000945
FR,33831,Euro-Information telecom,208,10,33,,TRUE,0.000945
FR,33833,Coriolis telecom SAS,208,10,33,,TRUE,0.000945
FR,33848,Atlasinvest ou,208,22,33,,TRUE,0.000945
FR,33851,CRH,208,26,33,337710,TRUE,0.000945
FR,33851,CRH,208,26,33,337711,TRUE,0.000945
FR,33851,CRH,208,26,33,337712,TRUE,0.000945
FR,33880,Syma,208,30,33,336062,TRUE,0.000945
FR,33889,La poste,208,10,33,,TRUE,0.000945
FR,33893,CAT,208,1,33,,TRUE,0.000945
FR,33894,Happy telecom,208,26,33,,TRUE,0.000945
GA,241500,Airtel Gabon(ZAIN) (Celtel),628,3,241,24104,TRUE,0.000693
GA,241500,Airtel Gabon(ZAIN) (Celtel),628,3,241,24107,TRUE,0.000693
GA,241500,Airtel Gabon(ZAIN) (Celtel),628,3,241,2417,TRUE,0.000693
GB,44502,24 Seven Communications Ltd,234,55,44,4474066,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4474067,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4474172,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4476242,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4477003,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4477007,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4477008,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,447781,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4478398,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4479112,TRUE,0.000945
GB,44502,24 Seven Communications Ltd,234,55,44,4479118,TRUE,0.000945
GB,44518,Bellingham Telecommunications Limited,234,55,44,,TRUE,0.000945
GB,44520,BT OnePhone Limited,234,8,44,,TRUE,0.000945
GB,44531,Cloud9 Communications Limited,234,18,44,4474409,TRUE,0.000945
GB,44531,Cloud9 Communications Limited,234,18,44,4475588,TRUE,0.000945
GB,44531,Cloud9 Communications Limited,234,18,44,4477000,TRUE,0.000945
GB,44531,Cloud9 Communications Limited,234,18,44,4479782,TRUE,0.000945
GB,44531,Cloud9 Communications Limited,234,18,44,4479783,TRUE,0.000945
GB,44547,EE Limited ( TM),234,8,44,,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447300,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447301,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447302,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447303,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447304,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447375,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447376,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447377,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447396,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447398,TRUE,0.000945
GB,44548,EE Limited ( TM),234,30,44,447399,TRUE,0.000945
